ts,open,high,low,close,volume
2024-02-15,140.472,140.9628,140.4299,140.9206,1450000.0
2024-02-16,140.9206,141.8941,140.6838,141.6562,1480000.0
2024-02-19,141.6562,141.9786,141.523,141.8453,1000000.0
2024-02-20,141.8453,142.4091,141.7829,142.3465,1030000.0
2024-02-21,142.3465,143.4328,142.0874,143.1722,1060000.0
2024-02-22,143.1722,143.5898,143.0577,143.4751,1090000.0
2024-02-23,143.4751,144.1971,143.3919,144.1135,1120000.0
2024-02-26,144.1135,145.3745,143.8311,145.0901,1150000.0
2024-02-27,145.0901,145.6309,144.9943,145.5348,1180000.0
2024-02-28,145.5348,146.4105,145.43,146.3051,1210000.0
2024-02-29,146.3051,146.7946,146.0272,146.5162,1240000.0
2024-03-01,146.5162,147.1061,146.44,147.0297,1270000.0
2024-03-04,147.0297,147.9626,146.9032,147.8355,1300000.0
2024-03-05,147.8355,148.3,147.5753,148.0395,1330000.0
2024-03-06,148.0395,148.573,147.9832,148.5166,1360000.0
2024-03-07,148.5166,149.4133,148.3681,149.2641,1390000.0
2024-03-08,149.2641,149.6314,149.0223,149.3894,1420000.0
2024-03-11,149.3894,149.8245,149.3536,149.7885,1450000.0
2024-03-12,149.7885,150.6424,149.6178,150.4709,1480000.0
2024-03-13,150.4709,150.7705,150.2482,150.5477,1000000.0
2024-03-14,150.5477,150.9469,150.5327,150.9318,1030000.0
2024-03-15,150.9318,151.8322,150.7386,151.6381,1060000.0
2024-03-18,151.6381,151.9763,151.4349,151.7729,1090000.0
2024-03-19,151.7729,152.2594,151.7668,152.2533,1120000.0
2024-03-20,152.2533,153.3057,152.0371,153.0883,1150000.0
2024-03-21,153.0883,153.551,152.9046,153.3669,1180000.0
2024-03-22,153.3669,154.0299,153.3393,154.0022,1210000.0
2024-03-25,154.0022,155.2332,153.762,154.9914,1240000.0
2024-03-26,154.9914,155.5654,154.8271,155.4006,1270000.0
2024-03-27,155.4006,156.193,155.3509,156.143,1300000.0
2024-03-28,156.143,157.4761,155.8775,157.2088,1330000.0
2024-03-29,157.2088,157.7923,157.0642,157.6473,1360000.0
2024-04-01,157.6473,158.4578,157.5748,158.385,1390000.0
2024-04-02,158.385,159.7102,158.0935,159.4168,1420000.0
2024-04-03,159.4168,159.9118,159.2925,159.7872,1450000.0
2024-04-04,159.7872,160.5436,159.6913,160.4473,1480000.0
2024-04-05,160.4473,161.7247,160.1296,161.4052,1000000.0
2024-04-08,161.4052,161.8093,161.3019,161.7059,1030000.0
2024-04-09,161.7059,162.4454,161.5862,162.3253,1060000.0
2024-04-10,162.3253,162.6305,162.0014,162.3066,1090000.0
2024-04-11,162.3066,162.7166,162.2254,162.6353,1120000.0
2024-04-12,162.6353,163.4697,162.4922,163.3259,1150000.0
2024-04-15,163.3259,163.6969,163.0417,163.4126,1180000.0
2024-04-16,163.4126,163.938,163.3537,163.879,1210000.0
2024-04-17,163.879,164.8974,163.7118,164.7294,1240000.0
2024-04-18,164.7294,165.2416,164.4658,164.9777,1270000.0
2024-04-19,164.9777,165.6377,164.9414,165.6013,1300000.0
2024-04-22,165.6013,166.7858,165.4092,166.5926,1330000.0
2024-04-23,166.5926,167.1877,166.3493,166.944,1360000.0
2024-04-24,166.944,167.6494,166.9306,167.636,1390000.0
2024-04-25,167.636,168.8772,167.418,168.658,1420000.0
2024-04-26,168.658,169.2144,168.4353,168.9914,1450000.0
2024-04-29,168.9914,169.6449,168.9812,169.6347,1480000.0
2024-04-30,169.6347,170.8324,169.3904,170.5868,1000000.0
2024-05-01,170.5868,171.0313,170.3855,170.8297,1030000.0
2024-05-02,170.8297,171.4225,170.7956,171.3882,1060000.0
2024-05-03,171.3882,172.5469,171.1174,172.2747,1090000.0
2024-05-06,172.2747,172.6527,172.0955,172.4733,1120000.0
2024-05-07,172.4733,173.0874,172.4146,173.0286,1150000.0
2024-05-08,173.0286,174.2575,172.731,173.9583,1180000.0
2024-05-09,173.9583,174.3944,173.8018,174.2376,1210000.0
2024-05-10,174.2376,175.0005,174.1539,174.9165,1240000.0
2024-05-13,174.9165,176.3326,174.5912,176.0052,1270000.0
2024-05-14,176.0052,176.5896,175.8714,176.4555,1300000.0
2024-05-15,176.4555,177.425,176.3461,177.3151,1330000.0
2024-05-16,177.3151,177.8714,176.9604,177.5163,1360000.0
2024-05-17,177.5163,178.2178,177.4063,178.1074,1390000.0
2024-05-20,178.1074,179.2124,177.972,179.0763,1420000.0
2024-05-21,179.0763,179.6717,178.7432,179.3381,1450000.0
2024-05-22,179.3381,180.0346,179.2521,179.9483,1480000.0
2024-05-23,179.9483,181.06,179.7863,180.8972,1000000.0
2024-05-24,180.8972,181.4073,180.586,181.0958,1030000.0
2024-05-27,181.0958,181.6832,181.0342,181.6215,1060000.0
2024-05-28,181.6215,182.668,181.4326,182.4783,1090000.0
2024-05-29,182.4783,182.8707,182.19,182.5822,1120000.0
2024-05-30,182.5822,183.0723,182.5457,183.0357,1150000.0
2024-05-31,183.0357,184.072,182.8197,183.8551,1180000.0
2024-06-03,183.8551,184.2224,183.5903,183.9575,1210000.0
2024-06-04,183.9575,184.4695,183.9464,184.4584,1240000.0
2024-06-05,184.4584,185.619,184.2149,185.3743,1270000.0
2024-06-06,185.3743,185.8498,185.1333,185.6086,1300000.0
2024-06-07,185.6086,186.2905,185.5937,186.2756,1330000.0
2024-06-10,186.2756,187.6533,186.0037,187.3797,1360000.0
2024-06-11,187.3797,188.0162,187.1624,187.7983,1390000.0
2024-06-12,187.7983,188.6828,187.757,188.6413,1420000.0
2024-06-13,188.6413,190.2036,188.3395,189.8998,1450000.0
2024-06-14,189.8998,190.6197,189.7061,190.4255,1480000.0
2024-06-17,190.4255,191.4042,190.3569,191.3353,1000000.0
2024-06-18,191.3353,192.9536,191.0024,192.6184,1030000.0
2024-06-19,192.6184,193.2831,192.4489,193.1132,1060000.0
2024-06-20,193.1132,194.0577,193.0166,193.9607,1090000.0
2024-06-21,193.9607,195.5288,193.596,195.1619,1120000.0
2024-06-24,195.1619,195.6992,195.0175,195.5545,1150000.0
2024-06-25,195.5545,195.6796,195.0113,195.1362,1180000.0
2024-06-26,195.1362,195.5225,193.597,193.981,1210000.0
2024-06-27,193.981,194.0974,193.1467,193.2627,1240000.0
2024-06-28,193.2627,193.4134,192.8224,192.973,1270000.0
2024-07-01,192.973,193.328,191.594,191.9472,1300000.0
2024-07-02,191.9472,192.0355,191.2527,191.3407,1330000.0
2024-07-03,191.3407,191.5167,190.9665,191.1423,1360000.0
2024-07-04,191.1423,191.4673,189.8728,190.1962,1390000.0
2024-07-05,190.1962,190.257,189.5838,189.6445,1420000.0
2024-07-08,189.6445,189.8455,189.2753,189.4762,1450000.0
2024-07-09,189.4762,189.7718,188.2524,188.5465,1480000.0
2024-07-10,188.5465,188.5805,187.956,187.9898,1000000.0
2024-07-11,187.9898,188.2154,187.573,187.7984,1030000.0
2024-07-12,187.7984,188.0651,186.5762,186.8415,1060000.0
2024-07-15,186.8415,186.8489,186.2408,186.2483,1090000.0
2024-07-16,186.2483,186.4979,185.7668,186.0161,1120000.0
2024-07-17,186.0161,186.2542,184.7928,185.0296,1150000.0
2024-07-18,185.0296,185.0481,184.394,184.4124,1180000.0
2024-07-19,184.4124,184.6854,183.8932,184.1658,1210000.0
2024-07-22,184.1658,184.3757,182.9799,183.1888,1240000.0
2024-07-23,183.1888,183.2327,182.5522,182.596,1270000.0
2024-07-24,182.596,182.8919,182.0944,182.3899,1300000.0
2024-07-25,182.3899,182.5723,181.2987,181.4802,1330000.0
2024-07-26,181.4802,181.5491,180.9003,180.9691,1360000.0
2024-07-29,180.9691,181.2876,180.5385,180.8568,1390000.0
2024-07-30,180.8568,181.0124,179.9046,180.0595,1420000.0
2024-07-31,180.0595,180.1531,179.5718,179.6652,1450000.0
2024-08-01,179.6652,180.0116,179.3239,179.6702,1480000.0
2024-08-02,179.6702,179.7996,178.8647,178.9936,1000000.0
2024-08-05,178.9936,179.1117,178.593,178.7109,1030000.0
2024-08-06,178.7109,179.0612,177.3941,177.7425,1060000.0
2024-08-07,177.7425,177.8455,177.0546,177.1574,1090000.0
2024-08-08,177.1574,177.2991,176.8032,176.9448,1120000.0
2024-08-09,176.9448,177.2668,175.7139,176.0342,1150000.0
2024-08-12,176.0342,176.1117,175.4064,175.4836,1180000.0
2024-08-13,175.4836,175.6486,175.1183,175.2831,1210000.0
2024-08-14,175.2831,175.5776,174.0811,174.3741,1240000.0
2024-08-15,174.3741,174.4264,173.7553,173.8075,1270000.0
2024-08-16,173.8075,173.9952,173.3896,173.577,1300000.0
2024-08-19,173.577,173.8444,172.373,172.6388,1330000.0
2024-08-20,172.6388,172.6665,172.0107,172.0383,1360000.0
2024-08-21,172.0383,172.2481,171.5642,171.7737,1390000.0
2024-08-22,171.7737,172.0142,170.5772,170.8164,1420000.0
2024-08-23,170.8164,170.8198,170.2015,170.2049,1450000.0
2024-08-26,170.2049,170.4363,169.7096,169.9407,1480000.0
2024-08-27,169.9407,170.1548,168.7952,169.0081,1000000.0
2024-08-28,169.0081,169.0284,168.4156,168.4358,1030000.0
2024-08-29,168.4358,168.6885,167.9731,168.2255,1060000.0
2024-08-30,168.2255,168.4139,167.1832,167.3707,1090000.0
2024-09-02,167.3707,167.4142,166.8439,166.8873,1120000.0
2024-09-03,166.8873,167.161,166.5006,166.7741,1150000.0
2024-09-04,166.7741,166.9375,165.8677,166.0304,1180000.0
2024-09-05,166.0304,166.0968,165.592,165.6583,1210000.0
2024-09-06,165.6583,165.9531,165.3579,165.6528,1240000.0
2024-09-09,165.6528,165.7919,164.8775,165.0161,1270000.0
2024-09-10,165.0161,165.1052,164.65,164.739,1300000.0
2024-09-11,164.739,165.13,164.4227,164.8136,1330000.0
2024-09-12,164.8136,164.9289,164.1298,164.2448,1360000.0
2024-09-13,164.2448,164.3565,163.9047,164.0163,1390000.0
2024-09-16,164.0163,164.3344,162.8192,163.1357,1420000.0
2024-09-17,163.1357,163.227,162.4932,162.5843,1450000.0
2024-09-18,162.5843,162.7176,162.2204,162.3535,1480000.0
2024-09-19,162.3535,162.6457,161.173,161.4637,1000000.0
2024-09-20,161.4637,161.5315,160.8219,160.8895,1030000.0
2024-09-23,160.8895,161.044,160.4722,160.6264,1060000.0
2024-09-24,160.6264,160.893,159.444,159.7092,1090000.0
2024-09-25,159.7092,159.7539,159.0622,159.1068,1120000.0
2024-09-26,159.1068,159.2818,158.644,158.8187,1150000.0
2024-09-27,158.8187,159.0601,157.6541,157.8941,1180000.0
2024-09-30,157.8941,157.9162,157.2723,157.2943,1210000.0
2024-10-01,157.2943,157.4893,156.826,157.0207,1240000.0
2024-10-02,157.0207,157.2374,155.9193,156.1348,1270000.0
2024-10-03,156.1348,156.1348,155.5868,155.5868,1300000.0
2024-10-04,155.5868,155.8015,155.163,155.3774,1330000.0
2024-10-07,155.3774,155.5701,154.3846,154.5763,1360000.0
2024-10-08,154.5763,154.598,154.0991,154.1207,1390000.0
2024-10-09,154.1207,154.355,153.7742,154.0083,1420000.0
2024-10-10,154.0083,154.1777,153.145,153.3136,1450000.0
2024-10-11,153.3136,153.3566,152.9181,152.9609,1480000.0
2024-10-14,152.9609,153.2149,152.6906,152.9444,1000000.0
2024-10-15,152.9444,153.0913,152.1956,152.3418,1030000.0
2024-10-16,152.3418,152.4058,152.0032,152.067,1060000.0
2024-10-17,152.067,152.3861,151.7933,152.1123,1090000.0
2024-10-18,152.1123,152.2371,151.4347,151.5589,1120000.0
2024-10-21,151.5589,151.6438,151.2301,151.3148,1150000.0
2024-10-22,151.3148,151.6664,151.0213,151.3727,1180000.0
2024-10-23,151.3727,151.4757,150.7171,150.8197,1210000.0
2024-10-24,150.8197,150.9253,150.456,150.5614,1240000.0
2024-10-25,150.5614,150.8505,149.4028,149.6902,1270000.0
2024-10-28,149.6902,149.7711,149.0311,149.1116,1300000.0
2024-10-29,149.1116,149.2368,148.697,148.8221,1330000.0
2024-10-30,148.8221,149.087,147.665,147.9283,1360000.0
2024-10-31,147.9283,147.9875,147.2706,147.3295,1390000.0
2024-11-01,147.3295,147.4739,146.8815,147.0256,1420000.0
2024-11-04,147.0256,147.2667,145.8973,146.1369,1450000.0
2024-11-05,146.1369,146.1749,145.516,145.5539,1480000.0
2024-11-06,145.5539,145.7169,145.1149,145.2776,1000000.0
2024-11-07,145.2776,145.4955,144.2227,144.4394,1030000.0
2024-11-08,144.4394,144.4567,143.9007,143.9179,1060000.0
2024-11-11,143.9179,144.0993,143.5321,143.7132,1090000.0
2024-11-12,143.7132,143.9086,142.769,142.9635,1120000.0
2024-11-13,142.9635,142.9663,142.5319,142.5347,1150000.0
2024-11-14,142.5347,142.7343,142.2241,142.4235,1180000.0
2024-11-15,142.4235,142.5973,141.5999,141.7729,1210000.0
2024-11-18,141.7729,141.7956,141.4139,141.4365,1240000.0
2024-11-19,141.4365,141.6543,141.1902,141.408,1270000.0
2024-11-20,141.408,141.5607,140.6817,140.8338,1300000.0
2024-11-21,140.8338,140.876,140.5164,140.5586,1330000.0
2024-11-22,140.5586,140.8109,140.3224,140.5747,1360000.0
2024-11-25,140.5747,140.7069,139.9015,140.0331,1390000.0
2024-11-26,140.0331,140.0947,139.7118,139.7733,1420000.0
2024-11-27,139.7733,140.0434,139.5189,139.7889,1450000.0
2024-11-28,139.7889,139.9008,139.1262,139.2376,1480000.0
2024-11-29,139.2376,139.3183,138.8762,138.9568,1000000.0
2024-12-02,138.9568,139.2292,138.6712,138.9435,1030000.0
2024-12-03,138.9435,139.0352,138.2724,138.3637,1060000.0
2024-12-04,138.3637,138.4633,137.9546,138.054,1090000.0
2024-12-05,138.054,138.3163,136.9257,137.1864,1120000.0
2024-12-06,137.1864,137.2577,136.525,136.596,1150000.0
2024-12-09,136.596,136.7135,136.166,136.2832,1180000.0
2024-12-10,136.2832,136.5231,135.1945,135.4328,1210000.0
2024-12-11,135.4328,135.4843,134.8191,134.8704,1240000.0
2024-12-12,134.8704,135.0053,134.462,134.5966,1270000.0
2024-12-13,134.5966,134.8147,133.5893,133.8061,1300000.0
2024-12-16,133.8061,133.8382,133.2804,133.3124,1330000.0
